%Automatically built ARFF-file
%Feature sets: ['max_sentiment', 'min_sentiment', 'avg_sentiment_no_neutral', 'baseline', 'avg_sentiment_no_neutral_unigrams']
@RELATION sentiment

@ATTRIBUTE avg_sentiment_no_neutral NUMERIC
@ATTRIBUTE avg_sentiment_no_neutral_unigrams NUMERIC
@ATTRIBUTE baseline NUMERIC
@ATTRIBUTE max_sentiment NUMERIC
@ATTRIBUTE min_sentiment NUMERIC
@ATTRIBUTE sentiment {"-", "+"}

@DATA
0.66667,0.685186666667,0.538581111111,0.66667,0.5,"+"
0.73611,0.71759,0.546052631579,0.73611,0.5,"+"
0.83333,0.75,0.531250833333,0.83333,0.5,"+"
0.70833,0.5729175,0.515625625,0.70833,0.5,"+"
?,?,0.492062857143,0.5,0.5,"-"
?,?,0.496297333333,0.5,0.5,"-"
?,?,0.5,0.5,0.5,"+"
0.34722,0.405556,0.483024814815,0.5,0.34722,"+"
?,0.77778,0.504273076923,0.5,0.5,"+"
?,0.4722225,0.4951385,0.5,0.5,"+"
0.72222,0.80556,0.519927826087,0.72222,0.5,"+"
?,0.61111,0.52604125,0.59722,0.5,"+"
0.80556,0.65278,0.5416675,0.80556,0.5,"+"
0.83333,0.64815,0.522778,0.83333,0.5,"+"
0.72222,0.77778,0.5277775,0.72222,0.5,"+"
?,0.66667,0.51389,0.55556,0.5,"-"
?,0.44246,0.491741351351,0.5,0.5,"+"
0.81944,0.685186666667,0.589287142857,0.81944,0.5,"+"
0.65278,0.577778,0.518519047619,0.65278,0.5,"+"
0.72222,0.614585,0.515491923077,0.72222,0.5,"-"
0.81944,0.474997142857,0.53935,0.81944,0.5,"+"
0.625,0.717593333333,0.527777857143,0.625,0.5,"+"
?,0.81944,0.511831481481,0.5,0.5,"+"
?,0.759256666667,0.548610555556,0.5,0.5,"+"
0.90278,0.73611,0.526042083333,0.90278,0.5,"+"
0.68056,0.597223333333,0.511550816327,0.68056,0.5,"+"
?,0.680555,0.523919444444,0.5,0.43056,"+"
0.875,0.578705,0.519737631579,0.875,0.5,"+"
?,0.680556666667,0.552350769231,0.5,0.5,"+"
?,0.644444,0.552778,0.56944,0.5,"+"
0.76389,0.586805,0.5086803125,0.76389,0.5,"+"
?,0.461805,0.493055909091,0.52778,0.5,"+"
0.66667,0.5798625,0.525132857143,0.66667,0.5,"+"
0.70833,0.77778,0.527776666667,0.70833,0.5,"+"
0.75,0.694445,0.5488892,0.75,0.5,"+"
?,0.36111,0.49033826087,0.5,0.5,"+"
?,0.81944,0.534722222222,0.58333,0.5,"+"
0.875,?,0.512501,0.875,0.5,"+"
0.70833,0.666665,0.5254625,0.70833,0.5,"+"
?,0.61632125,0.536878275862,0.5,0.5,"+"
0.84722,0.91667,0.545940769231,0.84722,0.5,"+"
?,0.458333333333,0.497222333333,0.55556,0.5,"+"
?,0.648146666667,0.516812631579,0.5,0.5,"+"
0.61111,0.4888884,0.5024308,0.61111,0.5,"+"
?,?,0.494047857143,0.56944,0.5,"+"
0.61111,0.55324,0.5216668,0.61111,0.5,"+"
?,0.33333,0.474746363636,0.5,0.48611,"+"
?,0.76389,0.5659725,0.5,0.5,"+"
?,0.88889,0.517361428571,0.5,0.47222,"+"
?,?,0.495915294118,0.5,0.5,"+"
0.72222,0.6666675,0.542484117647,0.72222,0.5,"-"
?,0.465275,0.492283888889,0.5,0.5,"+"
0.79167,0.76389,0.557871666667,0.79167,0.5,"+"
?,0.4624975,0.50810125,0.5,0.5,"+"
0.66667,0.810186666667,0.546086363636,0.66667,0.5,"+"
0.65278,0.442222,0.507575909091,0.65278,0.5,"+"
0.68056,0.63889,0.528936666667,0.68056,0.5,"+"
0.77778,0.59259,0.5222215,0.77778,0.5,"+"
0.86111,0.743055,0.56076375,0.86111,0.5,"+"
?,0.375,0.490278,0.55556,0.5,"-"
?,0.88889,0.525608125,0.55556,0.5,"+"
0.38889,0.61508,0.53003027027,0.5,0.38889,"+"
?,0.608334,0.517795625,0.58333,0.5,"+"
0.76389,0.731483333333,0.552469444444,0.76389,0.5,"+"
0.65278,0.791666666667,0.63492,0.65278,0.58333,"+"
0.88889,0.641668,0.5416665,0.88889,0.5,"+"
?,0.48264,0.503858888889,0.5,0.44444,"+"
0.69444,0.79861,0.523297741935,0.69444,0.5,"+"
?,0.91667,0.537037777778,0.5,0.44444,"+"
?,0.610186666667,0.503268823529,0.5,0.5,"+"
0.34722,?,0.506366666667,0.5,0.34722,"-"
?,0.33333,0.480158571429,0.5,0.5,"+"
?,0.65278,0.513889090909,0.5,0.5,"+"
?,0.708333333333,0.541666521739,0.5,0.41667,"+"
0.93056,0.728588333333,0.553125333333,0.93056,0.5,"+"
0.81944,0.550926666667,0.509920714286,0.81944,0.5,"+"
0.65278,0.79861,0.530556,0.65278,0.5,"+"
?,0.555555,0.5121528125,0.5,0.43056,"-"
?,0.6944425,0.545751176471,0.5,0.5,"+"
?,0.756945,0.546296666667,0.5,0.47222,"+"
?,0.666665,0.569443333333,0.5,0.44444,"+"
0.63889,0.577776,0.522221333333,0.63889,0.5,"-"
0.76389,0.91667,0.569445,0.76389,0.5,"+"
?,0.53472,0.506225862069,0.5,0.5,"+"
?,0.77778,0.535590625,0.5,0.47222,"+"
0.61111,0.63889,0.52662,0.61111,0.5,"-"
0.61111,0.717593333333,0.556713333333,0.61111,0.5,"+"
?,0.455555,0.5105556,0.5,0.5,"-"
?,0.657406666667,0.546717272727,0.5,0.5,"+"
?,0.819443333333,0.57037,0.51389,0.5,"+"
?,0.479165,0.505719411765,0.5,0.5,"+"
?,0.625001428571,0.52439972973,0.58333,0.5,"+"
0.38889,0.81944,0.529629333333,0.5,0.38889,"+"
0.34722,0.435186666667,0.486883333333,0.5,0.34722,"-"
?,0.534721666667,0.518369354839,0.54167,0.5,"-"
?,0.64352,0.518163076923,0.5,0.5,"+"
0.80556,0.6527775,0.527778076923,0.80556,0.5,"+"
0.63889,0.255553333333,0.476852,0.63889,0.5,"-"
?,0.83333,0.551388,0.5,0.5,"+"
0.84722,0.88889,0.563492857143,0.84722,0.5,"+"
0.73611,0.8,0.537741956522,0.73611,0.5,"+"
?,0.69444,0.527777142857,0.5,0.5,"+"
0.73611,0.625,0.5094448,0.73611,0.5,"+"
?,0.62,0.543803846154,0.51389,0.5,"+"
?,0.63889,0.506448571429,0.5,0.5,"+"
0.79167,0.77083,0.5273440625,0.79167,0.5,"+"
0.80556,0.73611,0.523611,0.80556,0.5,"+"
?,0.55,0.511218461538,0.5,0.5,"-"
0.77778,?,0.4944445,0.77778,0.5,"+"
0.66667,0.80556,0.53125,0.66667,0.5,"+"
?,0.60764,0.52257,0.56944,0.5,"+"
0.097222,0.462963333333,0.49008,0.5,0.097222,"-"
0.63889,0.52778,0.509503157895,0.63889,0.5,"+"
0.81944,0.32639,0.468434545455,0.81944,0.5,"+"
?,0.90278,0.55,0.5,0.5,"+"
?,0.722223333333,0.533459545455,0.59722,0.5,"+"
?,0.475695,0.49494969697,0.54167,0.5,"+"
0.91667,0.80556,0.53993125,0.91667,0.5,"+"
0.84722,0.86111,0.62037,0.84722,0.5,"+"
0.25,0.310183333333,0.4878475,0.5,0.25,"-"
0.70833,0.48611,0.504960714286,0.70833,0.5,"+"
?,0.769444,0.5729165,0.5,0.5,"+"
?,0.708333333333,0.54079875,0.5,0.5,"+"
?,0.756945,0.558642222222,0.5,0.5,"+"
0.70833,0.51389,0.505658518519,0.70833,0.5,"+"
?,0.4513875,0.4961112,0.5,0.45833,"+"
?,0.6979175,0.5350004,0.5,0.5,"+"
0.73611,0.584028,0.525656111111,0.73611,0.5,"+"
?,0.66667,0.512427894737,0.5,0.5,"+"
0.93056,0.760415,0.569443571429,0.93056,0.5,"+"
0.38889,0.50926,0.504273846154,0.5,0.38889,"+"
?,0.768516666667,0.563491428571,0.58333,0.5,"+"
0.625,0.63889,0.519841714286,0.625,0.5,"+"
0.77778,0.662036666667,0.538888666667,0.77778,0.5,"+"
?,0.7152775,0.533796333333,0.59722,0.5,"+"
0.83333,0.724536666667,0.552083571429,0.83333,0.5,"+"
?,0.61111,0.535353636364,0.52778,0.5,"+"
?,0.780095,0.573930416667,0.51389,0.5,"+"
0.27778,0.518516666667,0.502192631579,0.5,0.27778,"-"
?,0.27315,0.472826086957,0.5,0.48611,"-"
?,?,0.513888888889,0.5,0.5,"+"
0.33333,0.310183333333,0.462418235294,0.5,0.33333,"-"
?,?,0.505848421053,0.5,0.5,"+"
?,0.47222,0.504031935484,0.52778,0.5,"-"
0.375,0.613426666667,0.520833571429,0.5,0.375,"+"
0.75,0.685185,0.556818181818,0.75,0.5,"+"
0.651883870968,0.59127,0.519047714286,0.65278,0.625,"+"
?,0.5,0.506705172414,0.5,0.5,"+"
0.75,0.680555,0.524074,0.75,0.5,"+"
0.69444,0.645835,0.526235,0.69444,0.5,"+"
?,0.755554,0.565475714286,0.55556,0.5,"+"
?,0.61111,0.515432222222,0.5,0.45833,"+"
0.73611,0.454166666667,0.502314583333,0.73611,0.5,"+"
0.65278,0.587963333333,0.527778333333,0.65278,0.5,"+"
?,?,0.495726923077,0.5,0.5,"+"
?,0.77778,0.522946956522,0.5,0.5,"+"
0.90278,0.508336,0.498265,0.90278,0.5,"+"
0.80556,0.67361,0.53953,0.80556,0.5,"+"
?,0.618055,0.516813684211,0.5,0.5,"-"
0.84722,0.94444,0.53125,0.84722,0.5,"+"
0.72222,0.54365,0.515872857143,0.72222,0.5,"+"
?,0.600002,0.520609354839,0.59722,0.5,"+"
0.69444,0.541665,0.509259166667,0.69444,0.5,"+"
0.76389,0.592593333333,0.522875882353,0.76389,0.5,"+"
0.75,0.75,0.529761428571,0.75,0.5,"+"
0.69444,?,0.5052075,0.69444,0.5,"+"
?,0.754633333333,0.54293,0.5,0.5,"+"
0.68056,0.694445,0.5451395,0.68056,0.5,"+"
0.65278,0.560185,0.511200967742,0.65278,0.5,"+"
?,0.83333,0.565475714286,0.54167,0.5,"+"
0.625,0.675926666667,0.535590625,0.625,0.5,"+"
?,0.6979175,0.563889333333,0.5,0.5,"+"
0.61111,?,0.516667,0.61111,0.5,"+"
0.77778,0.493055,0.507477692308,0.77778,0.45833,"+"
0.88889,0.666666666667,0.555556,0.88889,0.5,"+"
?,0.740743333333,0.546568823529,0.5,0.5,"+"
?,0.63889,0.520576666667,0.59722,0.5,"+"
0.79167,0.79861,0.535087894737,0.79167,0.5,"+"
0.76389,0.555553333333,0.520833571429,0.76389,0.5,"+"
0.36111,0.479165,0.476851666667,0.5,0.36111,"-"
0.19444,0.52778,0.51388875,0.5,0.19444,"+"
0.041667,0.11111,0.479166818182,0.5,0.041667,"-"
0.63889,0.541666666667,0.488756190476,0.63889,0.5,"-"
0.30556,0.537036666667,0.506481333333,0.5,0.30556,"-"
?,0.379626666667,0.484903043478,0.5,0.45833,"-"
?,0.673615,0.5065103125,0.5,0.5,"-"
0.30556,0.31944,0.462301428571,0.5,0.30556,"-"
0.26389,0.416666666667,0.497863076923,0.5,0.26389,"-"
?,0.5347225,0.496260769231,0.5,0.45833,"-"
0.097222,0.5463,0.50694625,0.5,0.097222,"-"
0.61111,0.655556,0.5433332,0.61111,0.5,"-"
0.66667,0.44074,0.527776666667,0.66667,0.5,"+"
?,0.368055,0.480654642857,0.5,0.43056,"-"
?,?,0.502032439024,0.5,0.5,"-"
0.19444,0.402775,0.495169565217,0.5,0.19444,"-"
?,0.54861,0.502415652174,0.5,0.41667,"-"
0.72222,0.61111,0.516369642857,0.72222,0.5,"+"
?,0.34722,0.46701375,0.5,0.45833,"-"
?,0.52778,0.4972228,0.5,0.5,"-"
?,0.72222,0.521990833333,0.5,0.5,"-"
?,0.672222,0.532870333333,0.5,0.5,"-"
?,0.32083,0.5125,0.5,0.5,"-"
0.34722,0.354165,0.475,0.5,0.34722,"-"
?,0.444445,0.507168709677,0.5,0.5,"-"
0.25,0.541665,0.5086809375,0.5,0.25,"+"
?,0.486112,0.5033336,0.5,0.43056,"-"
?,0.493055,0.50694375,0.5,0.5,"-"
0.20833,0.25,0.472222222222,0.5,0.20833,"-"
0.23611,0.38889,0.493254,0.5,0.23611,"-"
?,0.435183333333,0.490079285714,0.5,0.5,"-"
?,0.578706666667,0.510057931034,0.5,0.40278,"-"
0.36111,?,0.4988425,0.5,0.36111,"-"
?,0.5729175,0.513888888889,0.5,0.47222,"+"
0.22222,0.25,0.474207142857,0.5,0.22222,"-"
0.30556,0.666665,0.514352,0.5,0.30556,"-"
?,0.66667,0.510648666667,0.5,0.44444,"-"
0.18056,0.458335,0.495726923077,0.5,0.18056,"-"
?,0.63889,0.512820769231,0.5,0.5,"-"
0.26389,0.30556,0.4944448,0.55556,0.26389,"-"
?,0.47222,0.49074,0.5,0.5,"+"
0.375,0.587963333333,0.512896428571,0.5,0.375,"-"
?,?,0.50463,0.5,0.5,"-"
?,0.272225,0.494598888889,0.5,0.5,"-"
0.27778,0.631945,0.519570909091,0.5,0.27778,"-"
0.27778,0.6875,0.520833636364,0.5,0.27778,"-"
0.375,0.40625,0.492117027027,0.5,0.375,"-"
0.0,0.291665,0.480158571429,0.5,0.0,"-"
?,0.75,0.520202727273,0.54167,0.5,"-"
?,0.31944,0.489034736842,0.5,0.5,"-"
0.23611,0.50520875,0.505456428571,0.5,0.23611,"-"
?,0.479165,0.501068461538,0.5,0.5,"-"
0.68056,0.16667,0.480158571429,0.68056,0.5,"+"
?,0.611113333333,0.513195,0.52778,0.5,"-"
0.33333,?,0.493056111111,0.5,0.33333,"-"
?,0.34722,0.475426923077,0.48611,0.45833,"-"
0.26389,0.5,0.498611,0.5,0.26389,"-"
0.81944,0.712965,0.566138571429,0.81944,0.5,"-"
?,0.5833325,0.51918,0.5,0.5,"-"
?,0.49537,0.504386315789,0.58333,0.5,"+"
?,?,0.504902352941,0.54167,0.5,"+"
?,?,0.5,0.5,0.5,"+"
?,0.3263875,0.457341428571,0.5,0.5,"-"
0.72222,0.46528,0.484127857143,0.72222,0.5,"+"
0.26389,0.4166675,0.491228421053,0.5,0.26389,"-"
0.34722,0.5069475,0.506019,0.5,0.34722,"-"
0.25,0.23611,0.475694166667,0.5,0.25,"-"
?,0.555556666667,0.511243809524,0.5,0.5,"-"
0.27778,0.4253475,0.483617948718,0.5,0.27778,"-"
?,?,0.506535882353,0.5,0.47222,"+"
?,0.659725,0.516305217391,0.5,0.40278,"-"
?,0.564813333333,0.505787083333,0.5,0.5,"-"
?,?,0.503473333333,0.5,0.5,"-"
?,0.25,0.491012941176,0.5,0.5,"-"
?,?,0.501894545455,0.52778,0.5,"-"
?,?,0.484375,0.5,0.5,"-"
0.33333,0.555553333333,0.500968604651,0.5,0.33333,"-"
?,0.34722,0.500000526316,0.5,0.5,"-"
?,?,0.496376521739,0.5,0.5,"-"
0.26389,0.381945,0.49537,0.5,0.26389,"+"
0.30556,0.29861,0.477182142857,0.5,0.30556,"-"
?,?,0.501069230769,0.5,0.5,"-"
?,?,0.494658461538,0.5,0.5,"-"
0.31944,0.38889,0.489968888889,0.5,0.31944,"+"
0.125,0.51852,0.493464705882,0.5,0.125,"+"
0.31944,0.77778,0.52014,0.5,0.31944,"-"
0.30556,0.347222,0.484976938776,0.5,0.30556,"-"
0.66667,0.5,0.516667,0.66667,0.56944,"+"
0.15278,0.83333,0.525362608696,0.5,0.15278,"-"
0.34722,0.75,0.515931470588,0.5,0.34722,"-"
0.027778,0.217593333333,0.422453333333,0.5,0.027778,"-"
0.66667,0.54861,0.512566666667,0.66667,0.5,"+"
0.38889,0.5590275,0.515716578947,0.5,0.38889,"-"
?,0.624998,0.523745483871,0.5,0.5,"-"
0.61111,0.4305575,0.497968292683,0.61111,0.5,"-"
0.79167,0.722225,0.53889,0.79167,0.5,"+"
?,0.38426,0.49566,0.5,0.5,"-"
?,0.569444,0.52691,0.5,0.5,"-"
?,0.569443333333,0.531945,0.5,0.5,"-"
0.16667,?,0.492424545455,0.5,0.16667,"-"
?,0.20833,0.478535454545,0.5,0.5,"-"
0.70833,0.70833,0.496031428571,0.70833,0.5,"-"
?,0.80556,0.537036666667,0.58333,0.45833,"+"
0.25,0.19444,0.47601,0.5,0.25,"+"
?,0.395835,0.494152368421,0.5,0.44444,"-"
?,?,0.488888,0.52778,0.5,"-"
?,0.601853333333,0.523148,0.5,0.5,"+"
0.68056,?,0.501389,0.68056,0.5,"+"
?,?,0.509259166667,0.5,0.5,"-"
0.097222,0.51736,0.495098235294,0.5,0.097222,"-"
?,0.333336666667,0.450001,0.5,0.5,"-"
?,0.59167,0.4937505,0.5,0.5,"-"
?,0.541666,0.506677692308,0.51389,0.5,"-"
?,0.574076666667,0.502525,0.51389,0.44444,"-"
0.30556,0.539287142857,0.497140588235,0.5,0.30556,"+"
?,0.69097,0.5272216,0.51389,0.5,"-"
?,0.743055,0.585648333333,0.5,0.5,"-"
0.25,0.33333,0.500000555556,0.5,0.25,"-"
?,0.30556,0.498612,0.5,0.5,"-"
?,0.305553333333,0.492646764706,0.5,0.44444,"-"
?,0.434444,0.521296666667,0.5,0.43056,"+"
0.63889,0.550926666667,0.5159725,0.63889,0.5,"+"
0.125,0.3881925,0.483276122449,0.5,0.125,"-"
0.083333,0.34722,0.480554,0.5,0.083333,"-"
?,?,0.493055,0.56944,0.5,"-"
0.84722,0.61111,0.522817142857,0.84722,0.5,"+"
0.23611,0.67014,0.525397142857,0.5,0.23611,"+"
?,0.75463,0.520425882353,0.55556,0.5,"-"
0.20833,0.38889,0.489057575758,0.5,0.20833,"-"
0.81944,0.81944,0.65972,0.81944,0.5,"+"
?,0.47083,0.470237857143,0.5,0.5,"-"
?,0.357406666667,0.5039935,0.55556,0.5,"-"
?,0.34028,0.4901625,0.5,0.5,"-"
0.25,0.569445,0.503753513514,0.5,0.25,"-"
?,0.477778,0.49359,0.5,0.5,"-"
?,?,0.503086666667,0.52778,0.5,"-"
?,0.38611,0.501462105263,0.5,0.43056,"-"
?,0.506945,0.50434125,0.5,0.43056,"-"
?,0.555555,0.506945,0.5,0.5,"-"
?,0.70833,0.513888571429,0.5,0.45833,"-"
?,0.70833,0.527776666667,0.5,0.43056,"-"
?,0.53125,0.511508,0.5,0.43056,"-"
0.13889,0.296296666667,0.476641363636,0.5,0.13889,"-"
0.29167,0.5659725,0.516865,0.5,0.29167,"-"
0.65278,0.6875,0.557539285714,0.65278,0.5,"-"
?,0.458333333333,0.497863461538,0.5,0.5,"-"
0.30556,0.458333333333,0.506313181818,0.5,0.30556,"-"
?,0.37037,0.478836190476,0.5,0.43056,"-"
0.26389,0.60889,0.526041875,0.5,0.26389,"-"
?,0.680555,0.516082105263,0.5,0.45833,"+"
0.83333,0.625,0.533119230769,0.83333,0.5,"-"
0.29167,0.7465275,0.532870666667,0.5,0.29167,"+"
?,0.5590275,0.5078121875,0.5,0.5,"-"
?,0.402775,0.489583333333,0.58333,0.5,"-"
?,0.57176,0.51627,0.5,0.5,"+"
?,0.31944,0.464285714286,0.5,0.47222,"-"
?,0.62963,0.527778,0.5,0.5,"-"
0.23611,0.680555,0.510942727273,0.5,0.23611,"-"
0.27778,0.42361125,0.491477727273,0.5,0.27778,"-"
0.16667,0.493055,0.483796666667,0.5,0.16667,"-"
?,0.697915,0.5255548,0.54167,0.5,"+"
?,?,0.49537,0.5,0.5,"+"
?,0.333335,0.481725263158,0.5,0.5,"-"
?,0.558336666667,0.464584,0.54167,0.5,"-"
?,0.6562525,0.529671818182,0.59722,0.5,"+"
?,0.75,0.550926666667,0.5,0.5,"+"
0.36111,?,0.509921428571,0.5,0.36111,"-"
?,0.552222,0.494047619048,0.5,0.44444,"-"
?,0.445835,0.519571363636,0.5,0.40278,"-"
?,0.4895825,0.496633030303,0.51389,0.5,"-"
0.26389,0.38426,0.491228421053,0.5,0.26389,"-"
0.66667,0.5104175,0.516976666667,0.66667,0.52778,"+"
?,?,0.505434782609,0.54167,0.5,"-"
0.055556,0.25463,0.429013333333,0.5,0.055556,"-"
0.16667,0.412036666667,0.486111071429,0.5,0.16667,"-"
0.72222,0.80556,0.52671,0.72222,0.5,"+"
0.63889,0.40278,0.487374545455,0.63889,0.5,"+"
?,?,0.497474545455,0.5,0.5,"-"
?,0.368055,0.491014117647,0.5,0.5,"-"
?,0.33333,0.467262142857,0.5,0.47222,"-"
?,0.6111125,0.517940416667,0.5,0.5,"-"
?,0.53241,0.502976428571,0.5,0.5,"-"
0.625,0.516665,0.518198965517,0.625,0.5,"+"
?,0.45139,0.491161818182,0.5,0.5,"-"
?,0.25,0.482323636364,0.5,0.5,"-"
?,0.75,0.517094615385,0.5,0.5,"-"
?,0.231483333333,0.456790555556,0.5,0.5,"-"
?,0.375,0.497685833333,0.5,0.40278,"+"
?,0.38889,0.490741111111,0.5,0.5,"-"
?,?,0.472222,0.5,0.5,"-"
?,0.27778,0.472222,0.5,0.5,"-"
?,0.46389,0.529040909091,0.5,0.5,"-"
?,0.4305565,0.500000722222,0.5,0.5,"+"
?,0.337963333333,0.474537222222,0.52778,0.5,"-"
?,0.5659725,0.512346296296,0.5,0.5,"-"
0.63889,0.736113333333,0.540278,0.63889,0.5,"+"
?,0.493055,0.511363636364,0.5,0.47222,"-"
?,0.42361,0.493279032258,0.5,0.5,"-"
0.80556,0.527776666667,0.50694375,0.80556,0.5,"-"
?,0.685186666667,0.531250625,0.5,0.5,"-"
0.73611,0.47685,0.492186875,0.73611,0.5,"-"
0.30556,0.63889,0.510416785714,0.5,0.30556,"-"
0.055556,0.345002,0.495915294118,0.5,0.055556,"-"
0.11111,0.3020825,0.47338,0.5,0.11111,"-"
0.65278,0.671296666667,0.520833181818,0.65278,0.5,"-"
?,0.47222,0.492062857143,0.5,0.5,"-"
?,0.46528,0.4875,0.5,0.5,"+"
?,0.18056,0.479166875,0.55556,0.5,"-"
?,0.631945,0.518518333333,0.56944,0.5,"+"
?,0.81944,0.523358636364,0.52778,0.5,"-"
?,0.744444,0.575163529412,0.5,0.5,"-"
?,0.337963333333,0.490591290323,0.5,0.5,"-"
0.375,0.522222,0.505093,0.5,0.375,"+"
0.11111,0.47222,0.499042068966,0.5,0.11111,"-"
?,0.36111,0.478174285714,0.5,0.5,"+"
0.15278,0.3555526,0.458332789474,0.5,0.15278,"-"
?,0.41667,0.498842916667,0.5,0.43056,"-"
?,0.65278,0.520299230769,0.5,0.5,"-"
?,0.5833325,0.528846153846,0.5,0.5,"+"
?,0.191666,0.442841923077,0.5,0.47222,"-"
?,?,0.504901764706,0.55556,0.5,"-"
?,0.83333,0.549602857143,0.5,0.5,"-"
?,0.38889,0.505556,0.5,0.5,"-"
0.33333,0.340275,0.4965275,0.5,0.33333,"-"
0.375,0.11111,0.45486125,0.5,0.375,"-"
?,0.418981666667,0.479166666667,0.52778,0.5,"+"
?,0.75463,0.525132857143,0.5,0.44444,"-"
?,0.578703333333,0.511243333333,0.55556,0.5,"-"
?,0.608334,0.524305714286,0.5,0.5,"+"
?,0.643516666667,0.519841428571,0.5,0.41667,"-"
0.15278,0.24537,0.454861,0.5,0.15278,"-"
0.38889,0.60139,0.525664347826,0.56944,0.38889,"-"
?,0.4652775,0.496913333333,0.5,0.41667,"-"
?,0.534725,0.511111333333,0.5,0.5,"-"
0.30556,?,0.487179230769,0.5,0.30556,"-"
?,0.569443333333,0.517195714286,0.55556,0.5,"+"
0.38889,0.36111,0.495614210526,0.5,0.38889,"-"
?,0.48,0.475694,0.5,0.5,"+"
0.375,0.36111,0.484127142857,0.5,0.375,"-"
?,0.34028,0.468254285714,0.5,0.5,"-"
?,0.574075,0.516098863636,0.5,0.44444,"+"
?,?,0.4988425,0.5,0.5,"-"
?,0.23611,0.470678888889,0.5,0.5,"-"
?,0.68056,0.51649375,0.5,0.5,"-"
0.34722,0.54861,0.51504625,0.5,0.34722,"-"
?,0.46875,0.490384615385,0.58333,0.5,"-"
?,?,0.493055,0.48611,0.45833,"-"
0.61111,0.73611,0.509920714286,0.61111,0.5,"-"
?,0.63889,0.5138895,0.5,0.5,"-"
?,0.5,0.506481333333,0.5,0.48611,"+"
?,?,0.50926,0.5,0.5,"+"
?,0.458333333333,0.494708571429,0.5,0.41667,"-"
?,0.61111,0.521991666667,0.5,0.44444,"+"
?,0.583335,0.529321111111,0.5,0.5,"-"
0.34722,0.555556666667,0.5108503125,0.5,0.34722,"-"
0.22222,0.680555,0.536615454545,0.5,0.22222,"-"
?,0.425926666667,0.496527857143,0.5,0.41667,"-"
?,0.555553333333,0.511695789474,0.5,0.5,"-"
?,0.756945,0.517778,0.5,0.5,"-"
0.23611,?,0.501984285714,0.5,0.23611,"-"
?,?,0.501984285714,0.5,0.5,"+"
0.31944,0.61111,0.520834,0.5,0.31944,"-"
?,0.49537,0.497548823529,0.52778,0.5,"-"
0.31944,0.300923333333,0.452545833333,0.5,0.31944,"-"
0.26389,0.30648,0.483024444444,0.5,0.26389,"-"
?,0.75,0.53788,0.5,0.5,"+"
0.68056,0.44340125,0.519780909091,0.68056,0.5,"+"
0.083333,0.347223333333,0.440477142857,0.5,0.083333,"-"
?,0.516666,0.499999722222,0.5,0.5,"-"
?,0.580554,0.522095909091,0.5,0.5,"-"
?,0.796296666667,0.55642375,0.5,0.5,"+"
?,0.22222,0.441666,0.5,0.48611,"-"
0.33333,0.506945,0.498843333333,0.5,0.33333,"-"
?,0.39352,0.470239047619,0.5,0.43056,"+"
?,?,0.5066668,0.5,0.40278,"+"
0.31944,0.472222,0.49999962963,0.5,0.31944,"-"
0.38889,0.580093333333,0.483334,0.5,0.38889,"-"
0.16667,0.302085,0.472222307692,0.5,0.16667,"-"
?,0.375,0.483796666667,0.5,0.5,"+"
0.625,0.5034725,0.510234210526,0.625,0.5,"-"
0.38889,0.522222,0.511218076923,0.5,0.38889,"-"
?,?,0.511285625,0.5,0.48611,"-"
0.125,0.4062475,0.472221875,0.5,0.125,"-"
?,0.666665,0.515972,0.5,0.5,"-"
?,0.31944,0.500731578947,0.5,0.48611,"-"
0.68056,0.64815,0.509804411765,0.68056,0.5,"-"
0.31944,0.75,0.516414545455,0.5,0.31944,"-"
0.11111,0.497222,0.492753478261,0.5,0.11111,"-"
0.83333,0.555556666667,0.503268823529,0.83333,0.5,"-"
?,0.72222,0.5105556,0.5,0.40278,"-"
?,0.472222222222,0.492222,0.5,0.5,"-"
0.15278,0.424998,0.4855552,0.5,0.15278,"-"
0.63889,?,0.497685,0.63889,0.5,"+"
?,0.61111,0.505657777778,0.45833,0.44444,"-"
?,0.423611666667,0.483716551724,0.5,0.48611,"-"
?,0.421296666667,0.482905384615,0.5,0.5,"-"
?,0.430555,0.474207142857,0.51389,0.5,"-"
?,0.51852,0.50926,0.5,0.5,"-"
?,0.30556,0.493634583333,0.5,0.5,"-"
?,0.563888,0.516666666667,0.55556,0.5,"-"
?,0.618055,0.517592666667,0.5,0.5,"-"
0.33333,0.36111,0.487573157895,0.5,0.33333,"-"
0.63889,0.479761428571,0.485360540541,0.63889,0.5,"+"
?,0.694445,0.520833235294,0.5,0.5,"-"
?,0.527778,0.508928928571,0.5,0.5,"-"
?,0.61111,0.506666,0.59722,0.5,"+"
0.77778,0.72222,0.535714285714,0.77778,0.5,"+"
0.22222,0.20833,0.476852222222,0.5,0.22222,"-"
0.26389,0.34722,0.491452692308,0.5,0.26389,"-"
?,0.406943333333,0.465277142857,0.5,0.5,"-"
?,?,0.498016428571,0.5,0.5,"-"
0.375,0.470485,0.49053,0.5,0.375,"-"
?,0.42361,0.488888666667,0.5,0.5,"-"
0.65278,0.65741,0.51111175,0.65278,0.45833,"-"
?,0.500552,0.514659444444,0.5,0.5,"-"
?,0.62963,0.510101136364,0.5,0.5,"+"
?,0.645835,0.511806,0.5,0.5,"+"
?,0.625,0.5076385,0.45833,0.44444,"-"
?,0.31389,0.503086666667,0.5,0.5,"-"
